benchmark.name,execution.execution_id,execution.repetition,execution.repetitions,execution.workdir,execution.execution_dir,vars.subfile_stripe_size,vars.subfile_number,vars.pdi_config,vars.gys_io_output,metadata.jobid,metadata.executor_status,metadata.submission_time,metadata.end,metadata.slurm_submit_stdout,metadata.slurm_submit_stderr,metadata.submit_returncode,metadata.slurm_state_live,metadata.slurm_state,metadata.slurm_exitcode,metadata.sysinfo.hostname,metadata.sysinfo.cpu_model,metadata.sysinfo.cpu_cores,metadata.sysinfo.memory_kb,metadata.sysinfo.kernel,metadata.sysinfo.os,metadata.sysinfo.ib_devices,metadata.sysinfo.filesystems,metadata.sysinfo.duration_seconds,metrics.time_write,metrics.time_total,metrics.bandwidth
Gys_io Benchmark - Subfiling,21,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_001,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_001/summary.txt,4658157,SUCCEEDED,2026-04-16 00:29:42,2026-04-16 00:49:43,Submitted batch job 4658157,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,10.7145,33.3431,5.97
Gys_io Benchmark - Subfiling,17,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_001,268435456,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_001/summary.txt,4658172,SUCCEEDED,2026-04-16 00:49:43,2026-04-16 00:52:13,Submitted batch job 4658172,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,11.4105,31.1575,5.61
Gys_io Benchmark - Subfiling,25,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_001,536870912,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_001/summary.txt,4658177,SUCCEEDED,2026-04-16 00:52:13,2026-04-16 01:01:14,Submitted batch job 4658177,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,12.1195,32.6166,5.28
Gys_io Benchmark - Subfiling,10,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0010/repetition_001,67108864,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0010/repetition_001/summary.txt,4658187,SUCCEEDED,2026-04-16 01:01:14,2026-04-16 01:02:14,Submitted batch job 4658187,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,15.0497,33.2018,4.25
Gys_io Benchmark - Subfiling,18,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0018/repetition_001,268435456,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0018/repetition_001/summary.txt,4658188,SUCCEEDED,2026-04-16 01:02:14,2026-04-16 01:03:14,Submitted batch job 4658188,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,13.7345,33.8779,4.66
Gys_io Benchmark - Subfiling,23,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0023/repetition_001,536870912,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0023/repetition_001/summary.txt,4658189,SUCCEEDED,2026-04-16 01:03:14,2026-04-16 01:04:14,Submitted batch job 4658189,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,14.7943,32.711,4.33
Gys_io Benchmark - Subfiling,3,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0003/repetition_001,33554432,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0003/repetition_001/summary.txt,4658190,SUCCEEDED,2026-04-16 01:04:14,2026-04-16 01:05:15,Submitted batch job 4658190,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,13.4974,35.213,4.74
Gys_io Benchmark - Subfiling,8,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_001,67108864,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_001/summary.txt,4658194,SUCCEEDED,2026-04-16 01:05:15,2026-04-16 01:06:15,Submitted batch job 4658194,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,14.346,36.552,4.46
Gys_io Benchmark - Subfiling,5,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0005/repetition_001,33554432,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0005/repetition_001/summary.txt,4658195,SUCCEEDED,2026-04-16 01:06:15,2026-04-16 01:07:45,Submitted batch job 4658195,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,14.0888,36.9716,4.54
Gys_io Benchmark - Subfiling,17,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_002,268435456,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_002/summary.txt,4658196,SUCCEEDED,2026-04-16 01:07:45,2026-04-16 01:09:15,Submitted batch job 4658196,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,13.6415,35.1971,4.69
Gys_io Benchmark - Subfiling,23,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0023/repetition_002,536870912,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0023/repetition_002/summary.txt,4658197,SUCCEEDED,2026-04-16 01:09:15,2026-04-16 01:10:46,Submitted batch job 4658197,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,13.8688,34.7158,4.61
Gys_io Benchmark - Subfiling,9,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0009/repetition_001,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0009/repetition_001/summary.txt,4658201,SUCCEEDED,2026-04-16 01:10:46,2026-04-16 01:12:16,Submitted batch job 4658201,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,18.7385,38.5368,3.42
Gys_io Benchmark - Subfiling,1,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0001/repetition_001,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0001/repetition_001/summary.txt,4658202,SUCCEEDED,2026-04-16 01:12:16,2026-04-16 01:13:46,Submitted batch job 4658202,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,12.0949,32.9463,5.29
Gys_io Benchmark - Subfiling,2,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0002/repetition_001,33554432,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0002/repetition_001/summary.txt,4658203,SUCCEEDED,2026-04-16 01:13:46,2026-04-16 01:15:16,Submitted batch job 4658203,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,12.5787,31.8802,5.09
Gys_io Benchmark - Subfiling,9,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0009/repetition_002,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0009/repetition_002/summary.txt,4658207,SUCCEEDED,2026-04-16 01:15:16,2026-04-16 01:16:47,Submitted batch job 4658207,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,15.9665,33.4563,4.01
Gys_io Benchmark - Subfiling,15,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0015/repetition_001,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0015/repetition_001/summary.txt,4658209,SUCCEEDED,2026-04-16 01:16:48,2026-04-16 01:22:18,Submitted batch job 4658209,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,14.0296,39.5783,4.56
Gys_io Benchmark - Subfiling,15,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0015/repetition_002,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0015/repetition_002/summary.txt,4658213,SUCCEEDED,2026-04-16 01:22:18,2026-04-16 01:23:48,Submitted batch job 4658213,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,12.4896,35.0859,5.12
Gys_io Benchmark - Subfiling,7,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0007/repetition_001,67108864,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0007/repetition_001/summary.txt,4658214,SUCCEEDED,2026-04-16 01:23:48,2026-04-16 01:25:19,Submitted batch job 4658214,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,58,25.0116,47.3184,2.56
Gys_io Benchmark - Subfiling,3,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0003/repetition_002,33554432,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0003/repetition_002/summary.txt,4658221,SUCCEEDED,2026-04-16 01:25:20,2026-04-16 01:27:20,Submitted batch job 4658221,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,48,15.6621,37.7045,4.09
Gys_io Benchmark - Subfiling,4,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0004/repetition_001,33554432,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0004/repetition_001/summary.txt,4658225,SUCCEEDED,2026-04-16 01:27:20,2026-04-16 01:40:21,Submitted batch job 4658225,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,17.5564,38.6868,3.65
Gys_io Benchmark - Subfiling,13,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0013/repetition_001,134217728,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0013/repetition_001/summary.txt,4658239,SUCCEEDED,2026-04-16 01:40:21,2026-04-16 01:51:22,Submitted batch job 4658239,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,14.5733,34.4818,4.39
Gys_io Benchmark - Subfiling,12,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_001,134217728,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_001/summary.txt,4658247,SUCCEEDED,2026-04-16 01:51:22,2026-04-16 01:52:52,Submitted batch job 4658247,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,40,13.5654,30.5015,4.72
Gys_io Benchmark - Subfiling,11,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0011/repetition_001,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0011/repetition_001/summary.txt,4658249,SUCCEEDED,2026-04-16 01:52:53,2026-04-16 02:34:25,Submitted batch job 4658249,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,12.7305,32.2396,5.03
Gys_io Benchmark - Subfiling,9,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0009/repetition_003,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0009/repetition_003/summary.txt,4658274,SUCCEEDED,2026-04-16 02:34:25,2026-04-16 02:35:55,Submitted batch job 4658274,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,48,17.8614,38.3027,3.58
Gys_io Benchmark - Subfiling,2,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0002/repetition_002,33554432,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0002/repetition_002/summary.txt,4658278,SUCCEEDED,2026-04-16 02:35:55,2026-04-16 02:37:25,Submitted batch job 4658278,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,13.3932,30.8799,4.78
Gys_io Benchmark - Subfiling,1,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0001/repetition_002,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0001/repetition_002/summary.txt,4658279,SUCCEEDED,2026-04-16 02:37:25,2026-04-16 02:38:56,Submitted batch job 4658279,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,11.6308,30.8752,5.5
Gys_io Benchmark - Subfiling,11,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0011/repetition_002,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0011/repetition_002/summary.txt,4658280,SUCCEEDED,2026-04-16 02:38:56,2026-04-16 02:40:26,Submitted batch job 4658280,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,11.6477,33.3045,5.49
Gys_io Benchmark - Subfiling,14,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_001,134217728,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_001/summary.txt,4658284,SUCCEEDED,2026-04-16 02:40:26,2026-04-16 02:41:56,Submitted batch job 4658284,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,18.1789,37.4627,3.52
Gys_io Benchmark - Subfiling,19,1,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_001,268435456,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_001/summary.txt,4658285,SUCCEEDED,2026-04-16 02:41:56,2026-04-16 02:43:26,Submitted batch job 4658285,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,18.2701,41.1003,3.5
Gys_io Benchmark - Subfiling,7,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0007/repetition_002,67108864,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0007/repetition_002/summary.txt,4658286,SUCCEEDED,2026-04-16 02:43:26,2026-04-16 02:44:57,Submitted batch job 4658286,,0,RUNNING,COMPLETED,0:0,bora003.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,14.6912,33.986,4.36
